time_seconds,queue_size
1.1179239,0
2.1226587,402647
3.1252113,392869
4.1270985,389302
5.1276977,382670
6.1317559,374735
7.1341278,368507
8.1367453,362918
9.1396425,359463
10.1419286,356120
11.143344,352639
12.147459,349078
13.150736,345298
14.1566304,341246
15.1612838,336414
16.162294,331142
17.1635086,326213
18.1642126,321494
19.1674654,316597
20.1718012,311932
21.1741814,306855
22.1748881,301620
23.179463,296574
24.1845176,291456
25.1883216,286232
26.1940516,279829
27.1970601,270201
28.199605,256595
29.2020743,247945
30.2025859,241816
31.2067542,235014
32.2089848,227335
33.2110344,219890
34.2115721,213784
35.2145898,207951
36.2209699,202803
37.2261833,197925
38.2303689,192796
39.2335538,187155
40.238163,180605
41.2383541,173843
42.2417333,164694
43.2440733,154554
44.2485499,145538
45.2488544,137605
46.2524084,128659
47.2545014,118405
48.2550927,108299
49.255175,96885
50.2592787,84054
51.2593238,70654
52.2616162,52174
53.2640578,27964
