time_seconds,queue_size
1.118236,0
2.1217453,373161
3.1250213000000002,371510
4.1292903,368453
5.1341668,365627
6.1370216,362614
7.1392801,357800
8.1442558,353410
9.1453749,349282
10.1507781,345665
11.1566041,341685
12.1623778,337931
13.1633519,333635
14.1650021,329103
15.1680479,323816
16.1716977,318569
17.1774978,311995
18.1789865,303828
19.1805379,296230
20.1852562,285664
21.185725,275702
22.1890572,266002
23.1948551,260313
24.197121,254732
25.2028234,249397
26.2069226,243848
27.2106526,237002
28.2115388,228077
29.2146955,220514
30.2194569,214484
31.2251423,209264
32.2259159,204219
33.2284483,198039
34.2371277,192371
35.2403716,185308
36.2461365,176746
37.2519738,166831
38.2524501,157754
39.2565994,147754
40.261802,137777
41.2676448,126934
42.2712709,117646
43.2750633,108697
44.2793829,100135
45.2807305,92564
46.2843258,85263
47.2843837,77107
48.2894621,67890
49.2902476,59055
50.2941406,48749
51.2964669,37902
52.2988245,20536
