time_seconds,chunks_per_second,entity_chunks_per_second
1.275217,0.7841802610849761,0
2.280071,1397.3589120346642,97.53644827592385
3.2812471,4310.113624184262,96.89015563056164
4.2857541,8253.29512061011,99.5572390905924
5.2864113,4670.156341803476,91.94401528909047
6.2890799,3857.917717836207,111.70806215037621
7.2905982,4275.697194765196,96.8572227679178
8.2949305,6340.821337501069,85.63295148007097
9.3007559,6047.057681890961,100.41973460555525
10.3034714,6188.488493849561,93.7498659825719
11.3084634,5192.341008438599,89.55743402826253
12.3099356,4202.001223053969,91.86884803254874
13.3127854,4446.559416065731,82.76843048518855
14.3178179,5362.259484403178,94.52860475381368
15.321962599999999,5746.527160507476,89.63387252091383
16.3238675,5882.078744395281,92.82764690798594
17.327662,5973.619238162301,92.65286676936192
18.328431899999998,6956.961073094758,88.93558395654028
19.3290999,7063.631144137351,83.94807811368668
20.3326601,8044.7043613498245,84.70207738322
21.3372634,9429.376389904714,96.56350399290089
22.3416771,9441.761219521497,91.59991903363678
23.3432514,8339.22680630079,86.86694589896656
24.3485518,8732.137069682614,85.55067076699758
25.352878,7652.242281242457,89.6163702422669
26.3549453,6679.5920548682625,88.82170818515992
27.3575584,7998.471124013108,88.77215738086628
28.3628438,10665.207102086853,91.52122501557602
29.3644268,11203.967728259498,87.86642546001568
30.3705052,14863.36646851164,79.52045191472823
31.3707302,19412.923051696307,76.9877974341067
32.3716461,9303.070063078232,85.92675603315733
33.3753755,8729.851449053715,79.70647294274106
34.3767206,8616.81967646978,79.8963345059785
35.3804152,8296.76823590202,83.69503204224446
36.386134,8202.482899230175,79.5488704010685
37.3901136,8322.383745861593,78.69159975141423
38.3926433,9124.33788200247,81.79684118554746
39.3936496,13563.941993043296,87.91536387919349
40.3995234,18905.86388990933,90.4729498307609
41.4034421,15680.426512382666,79.69214922753405
42.4062019,14687.130316044068,85.76717642288244
43.4075114,14831.462155451902,96.87891104907976
44.4138842,12582.482485436785,85.45991895021037
45.4170729,11779.159500745469,85.73186501896667
46.4199806,10633.66852390242,87.74970274788194
47.4201212,11759.088670628027,105.99178563661317
48.4255092,12261.701534647389,95.49146972711522
49.425808,10648.468858952227,109.97385921366491
50.4274649,10905.479257025663,112.81874540363454
