time_seconds,chunks_per_second,entity_chunks_per_second
1.275862,0.7837839490139136,0
2.2783179000000002,1027.5211053333833,107.74007706408291
3.2820306,6429.429710680645,105.61282338945426
4.2869572,2303.7840274623,100.51066383312842
5.2881125,1774.0496098589213,101.88798435000561
6.2926983,1717.216544291345,95.56683376925746
7.2979956,5133.040246019855,82.56634504256743
8.3045178,6278.32461829545,98.36273733363657
9.3098774,4412.5446775122155,94.49768808919308
10.3146871,3629.7163795156603,88.5782171036177
11.3184631,2988.8527746915106,88.66929898251482
12.3219324,2962.8658137705793,95.67276088865644
13.3252668,3127.723551499194,90.701989543157
14.3286821,3507.191286936884,89.69798687818117
15.3333543,5206.92940673853,88.5904640030069
16.3336457,6043.530817658227,95.9766680719917
17.33449,6328.019848379325,84.93315760496489
18.3358634,6610.22690684923,99.86745591251291
19.3368795,4738.412269240921,91.9110117584155
20.3410984,4030.2286066761776,95.60216116652163
21.346296,3351.7702251575774,100.48346474945542
22.349735,3753.3377398010075,90.69403460485705
23.350712,5777.636619925723,90.91560304569268
24.3540631,6443.698421757355,83.72322775369186
25.3589374,6574.260783788029,95.53875798420387
26.3612021,9444.049320986323,87.80521291566788
27.3614163,10781.245891293487,84.98617274969362
28.3624034,13155.654733597992,85.9193732601327
29.3670172,8870.611220053972,92.57848091852983
30.3704791,5717.554026998774,90.69154897278864
31.3728581,5558.030336210453,88.79280199654107
32.3745939,7416.498749707493,87.8519168090267
33.3760864,8350.9145564539,82.88005598298142
34.3777705,8491.079723900637,85.85924235807818
35.3826712,14303.537729723146,80.60854074358693
36.3839691,25929.72009145814,90.88685495426742
37.3875766,31866.86942684775,92.67100865218389
38.3923118,15627.01092009551,87.59088923365637
39.3951443,11098.14715092044,93.7394044556134
40.3989088,10380.473909133641,89.66720912007176
41.3993586,9318.265239292092,89.9639424518653
42.4053772,7984.305749604736,93.44182525682832
43.4068732,8119.266036723727,92.86579035977205
44.4073879,7580.5061447179,86.95992017279237
45.4124885,7067.288988739898,93.52740601739411
46.4137546,6817.801593583716,91.88950287279546
47.4142816,7177.554056297571,89.95681173468617
48.4177317,6693.334361850465,97.66926257613842
49.4185277,6779.936743240149,107.91940578775771
50.4192302,7733.05316588978,115.9258422387199
51.4200871,9577.39554793494,116.90717570249222
52.4204261,14011.90572114828,121.96436201341967
