time_seconds,chunks_per_second,entity_chunks_per_second
1.1938411,9.213955758940134,4.188161708609152
2.1982885,9610.861179159972,102.55036791189032
3.2004332,1849.1227593980943,95.7991283875969
4.2021375,2181.387404319706,89.85119743193299
5.2026365,2139.020114885371,95.95604253691386
6.2056629,2741.8184138530623,109.6727365541225
7.2095429,3046.324049184286,99.61818342656267
8.2099589,3140.834436340674,99.96290376641228
9.2110197,3238.719501017419,94.90387186818471
10.2134072,3212.4811877800007,94.77817168916151
11.2166047,4255.586815914918,84.73293027705974
12.2219915,5773.1976810923,91.51174821855471
13.2267123,4118.761676087164,78.63271445405654
14.2317347,4624.947872319995,92.53875906320128
15.2321492,5789.8386532307495,83.96865450127468
16.2340555,4966.750420691546,92.82712803945213
17.2393939,5912.706410054147,92.51037956511368
18.2403944,7712.628269899629,81.92169923986653
19.2438412,6777.956979656264,81.72216914156941
20.2462164,6468.99193870221,93.7824247745231
21.2501792,6533.407987571883,98.61372019661783
22.2514706,7388.857766285774,98.87765867292399
23.2553822,6390.369598456668,83.67748188158382
24.2580819,7451.211073630651,104.72187963207313
25.2595813,7812.61389650723,81.88066711574551
26.2631586,7047.09556427585,98.65136607230049
27.2637544,6884.19854556314,99.94481047565534
28.266014,7949.4523788189945,90.79956903132026
29.2676852,8869.686986110513,88.85661208507831
30.2707157,8178.697001858977,83.7511335067846
31.273434,7277.674136330974,80.78547417333272
32.2773957,8020.592163148328,88.6528443269003
33.2785446,8472.65296924433,80.91073927243465
34.2846745,7519.352268185527,83.49313820589349
35.2901075,9306.054406002982,79.5729320735612
36.2928639,8515.917605330751,78.78644932909349
37.2955808,8787.640693508516,88.76404740917692
38.2976966,9030.332496662899,79.83496516002121
39.3034785,9541.407880669958,88.49367459145752
40.3047805,9663.163590917486,80.90090448209988
41.3104454,10633.285594756964,88.50298493718974
42.3165474,9020.469458032303,97.41113023550035
43.3174065,9674.108829427836,96.92094158794671
44.32065,11276.934109331536,96.69076359985495
45.321265,8419.184226622372,89.9485494297262
46.3213125,7967.9936256051,97.99992160006272
47.3263254,8768.585854575413,88.56152304326051
48.3312082,9515.14650897326,81.60673713375246
49.3349894,10295.748206687693,82.6927715458756
50.3401607,10545.934159345285,73.62255922561803
51.3446423,10385.914581228713,86.61566033041585
52.3475449,9114.025937480774,76.7811813113807
53.3508156,9875.141805022817,84.7266633114908
54.3546617,8996.802254948714,82.68570337290923
55.3584838,9232.24061408796,72.72618591004867
56.3613136,10125.881439829736,85.76184792449847
57.3652184,10589.350659622905,77.70172638293383
