time_seconds,chunks_per_second,entity_chunks_per_second
1.194942,14.226633110781371,3.347443084889734
2.1990866000000002,9700.384599334777,91.62580935716628
3.2040952,1758.2609157703464,98.51037388866118
4.2042691,1964.7386897542629,89.98803159179829
5.2068892,2477.609254688457,99.74272361869794
6.2115683,2551.1697157939207,107.50149407169077
7.2135985,2799.4567955990346,89.82214317430058
8.2193638,2892.460333321998,106.39163137348017
9.2200169,3123.0986575372913,93.94280761872173
10.221175,3897.7004466373146,91.89862662497
11.2263906,5078.738857117617,90.53187776644528
12.2315316,4485.136567831821,85.56382982110394
13.2320839,5264.312568433814,97.94999652677308
14.2330124,5553.14044679501,87.9230585314791
15.2342771,5263.619966238922,85.89588559706779
16.2346298,5617.268757768855,91.9716543361336
17.2352597,6614.135360708738,94.94452391467665
18.2353513,6339.68998915953,92.99545252237166
19.2387855,6507.991923711585,94.679821248484
20.2420379,6452.306163671871,101.67391143125766
21.2421048,7529.811001743857,92.99766575858946
22.2438038,7546.551962537793,82.86331695867666
23.2489476,6031.249073473986,81.58403563590677
24.2503939,7812.061551415708,103.85458281314504
25.253257,7602.541825696971,100.71572985249135
26.2546562,6731.898473264147,87.88118463836892
27.2563262,7776.396017335103,93.84789133771983
28.2571023,7057.9168882570775,86.93738769338323
29.2586352,8330.605724802639,91.86332574395813
30.2642529,8021.391437935354,93.48013825513554
31.2693521,7243.39189735079,88.55245588794234
32.2694236,8522.758805925792,94.99731157608238
33.2733972,9409.065653683034,78.6911059327715
34.2754317,8534.041153419923,79.84133929056179
35.2777039,8368.493077558978,84.81243729492228
36.2828198,7953.742134187808,83.57697514032724
37.285912,8286.823800611362,84.74254367805172
38.2901071,8575.365924437592,95.6027324057611
39.2901669,9733.95717058845,85.99962160166496
40.2924418,10089.513501259742,78.82432422859173
41.2980653,9370.702111515631,88.50604774752108
42.3015793,8388.90643359764,97.66130084254794
43.3019071,9496.32298655009,90.97435432951451
44.3075295,9448.298336707678,88.50632059435674
45.3096485,8963.49218134396,87.81867200604192
46.3114693,8617.848959743875,81.85608881026268
47.3167744,9569.743534852369,92.51415267580772
48.3180861,11248.9186036919,79.89998120352944
49.3244822,11057.862191690545,88.43904880126334
50.3276547,10112.38262448628,81.74441790298452
51.3279718,10019.378930471788,89.9764621574996
52.3305843,10698.544325696963,78.79778125396794
53.3312045,7844.499610573414,93.9461031206397
54.3349639,9500.723812484246,83.6892617710441
55.3355283,10237.731663286073,76.9603961801257
56.3358717,9980.111755657912,86.97482948434723
57.3360084,10974.103415750933,73.99395469390151
