time_seconds,chunks_per_second,entity_chunks_per_second
1.194207,12.560636472571337,5.024254589028535
2.196615,6469.84890782765,89.78973040932745
3.1985912,1763.6142134330512,113.78156215697105
4.201906,2083.1838225326733,105.65429913323605
5.2066297,2670.5187963017247,100.53015222753419
6.2079187000000005,2572.785818676727,92.88396006868619
7.212082,3500.5772715833496,92.618402918137
8.2170153,4011.3799395775322,87.57167816492752
9.2202135,3829.9238670547893,89.71711297109086
10.2249943,4683.79692903759,78.62727526433694
11.2294397,4923.3177088103985,93.5878391563554
12.2334523,5642.670823019148,91.63737258919005
13.2356517,5553.030442880371,89.80642225682541
14.236478,5336.828201394969,95.92501541544974
15.2409381,5994.512646420527,98.56448297552436
16.2426239,5765.524936319652,82.8638215955898
17.2466142,6398.754991930337,89.64631838009501
18.2466606,6864.9951945033645,91.99993560004508
19.2477772,5853.796731603519,93.9004936468824
20.2490142,5848.029733360807,95.88571381770068
21.2503545,6747.251513687353,94.87698250448467
22.2551518,6635.458348739267,92.56001596411457
23.2586837,6992.610473927986,84.70455896877282
24.2592297,6838.606683363715,83.95833987175564
25.2637969,6846.021751574128,88.5990891217242
26.2686948,6848.743187953617,83.59407552864049
27.2729626,7815.980608322083,86.6340059783439
28.2736227,7141.570084076847,84.94730718535293
29.2777703,8515.011816446224,89.63170333101287
30.2792262,8033.625992320073,96.8628615606025
31.2843493,9311.736419455769,94.52024359956171
32.2894856,6575.544942441844,93.5241677393756
33.2902141,8344.296673223851,90.93784398363718
34.2951195,7972.2691221507675,74.63739659983867
35.2991788,8728.004194382205,92.62859637995493
36.3041217,9203.899053856294,85.58063775885407
37.3041803,8703.999129600086,82.99999170000082
38.3088193,9166.90739462536,91.57948531931079
39.3122276,9308.68836494683,82.72174885338188
40.3126922,8517.524849861256,82.96614981087717
41.3154242,8499.22123716228,98.7353793099115
42.3209501,8439.851734699834,85.53231783928656
43.3267717,11017.356039367387,106.3854432102076
44.3326039,9977.241747523585,88.48774444739404
45.3344018,9810.798726592664,85.84948010652921
46.3360709,10154.514146283509,88.85574270172376
47.3405962,9287.386934103059,87.60746598789464
48.347264,9459.333805405948,73.51299113632011
49.3481446,7783.570770543531,88.92654667244855
50.3535227,10737.726043058929,78.58085756384024
51.3535735,9770.98827481407,75.99990880010944
52.3567089,11008.99431745282,84.73825201335595
53.360372,10869.8316486373,87.68403933266866
54.3617601,10145.360577239959,88.88050904364172
55.3622243,10383.791449325588,73.9700199509139
56.3641725,11754.781112740697,86.83586285203707
57.3676843,9711.46050001714,84.7074543357062
