time_seconds,chunks_per_second,entity_chunks_per_second
1.903859,0.5252489535596411,0
2.9057682,8444.607170050433,326.40502891329686
3.9058621000000002,25890.034301720545,427.9840361954499
4.9061404,24265.654276362915,409.90969689377425
5.9064893000000005,38656.8474994964,399.88463328329783
6.9080032,34797.19956835017,397.41980682401766
7.9080719,23446.91559110387,398.998563605171
8.908662,21423.773942454154,395.79260467515024
9.9088215,50366.00369243371,379.9623077390723
10.9094207,58021.29716323002,363.8012190139308
11.9108697,50077.32241359373,363.4942341226418
12.9113111,57205.20481696474,361.8621305282687
13.9113648,38965.96493063156,383.999654400311
14.9117974,31292.31857747503,379.85819893433785
15.9130797,34671.61395194375,371.5457852774983
16.9131541,35210.44015400155,362.99422839176856
17.913582,40964.12592587632,379.86207208162716
18.9140092,52334.38465937666,366.8695045172432
19.9146196,58019.385236984366,419.7712666368096
