time_seconds,chunks_per_second,entity_chunks_per_second
1.9041700000000001,0.5251631944626792,0
2.905582,9465.37224688543,318.5749891070323
3.9065154,22581.16921719346,440.6130536163141
4.9077226,32066.287307661463,402.5391329466894
5.9084792,19650.268392447357,415.7095021998627
6.9099318,29592.685651561853,401.4395502439045
7.9108082,55969.11651827832,372.69446507752946
8.9113947,40926.501308862455,388.79576558433854
9.9134333,47773.57552796897,368.2721101742406
10.9147473,68053.11734673342,375.53159943602344
11.9155622,61613.16596583801,348.7405718885721
12.9167256,43846.32588985995,385.58075804178117
13.9170707,68020.30132073752,364.8943266030158
14.917383,78931.69330781691,361.91147645285963
15.917608,89072.69492519501,349.94379902587644
