time_seconds,chunks_per_second,entity_chunks_per_second
1.9043318999999999,0.5251184916748503,0
2.904423,3307.970228267946,328.9970390266488
3.9045164,14388.717981127571,422.9917093624965
4.9052216,21721.126716366256,413.73574697840485
5.9059512,27020.315203699178,412.72986830119686
6.9064835,19483.93996791492,416.80618512391743
7.9080826,24433.650721507103,400.3879669537145
8.9085551,32497.562258006314,391.83797499733856
9.9089739,35196.29413781624,384.86106515547885
10.909946099999999,22476.602483246454,388.64730257291507
11.911249399999999,30205.59640996554,385.5226073553119
12.9114492,48678.2288583658,387.9460367062942
13.9121575,82015.73897910697,357.7676656779088
14.9141484,56354.34319089364,366.2937490225097
15.9155791,51856.0039449989,365.499594505163
16.9156751,69989.85131156474,364.98879484399833
17.9170642,47479.775930371114,394.47471746622193
18.9184934,47364.23414622845,393.46198008842714
