time_seconds,chunks_per_second,entity_chunks_per_second
1.9042168,0.5251503150875633,0
2.9051688,5502.156451675591,310.72646749066797
3.9052357,18497.981502018498,421.99957800042205
4.9055135,13595.022690030884,423.90716433101153
5.9060815,15945.773575412446,419.7834337265405
6.9064064,18056.216908141036,398.8943328912172
7.9072194,16060.856386486177,394.7015661458371
8.9080909,19965.911468538652,406.6723034578737
9.909621,26623.979895065793,386.4336428530346
10.9098434,33234.32025466848,370.93660693387494
11.9111169,31630.632043331443,375.5444645644833
12.91124,42415.32359308128,354.9776009133824
13.9131261,39401.203127660774,364.3361067462869
14.9140586,30332.428792377876,366.6787893805026
15.9157356,24969.728821356915,380.38651263242645
16.9168207,22078.475539254854,384.6076233027066
17.9173244,22058.31419423731,376.8345319570177
18.9177915,22193.78957732541,386.83946162342625
19.9182642,26805.076931150557,416.8301417172503
20.9188411,38997.81083333158,439.772329864829
21.920234100000002,40647.43082411862,494.3363534454994
22.9204126,49186.60914763742,519.9430142456387
23.9204776,47820.98565370431,553.9998338000499
24.9208604,51468.04642550743,539.8221825730604
25.9210349,74192.85202134577,540.9333029237495
