time_seconds,queue_size
1.9045009,2
2.9048436,750349
3.9062228,740599
4.9072792,716328
5.9084159,674553
6.9093172,638035
7.9095024,612414
8.9095725,582187
9.9096499,537558
10.9102135,510793
11.9104045,479036
12.9111282,434497
13.9116411,390738
14.9140382,346574
15.9149062,274129
16.9161055,211885
17.9174853,157837
18.919014699999998,114041
19.9191611,65954
20.9197906,915
