time_seconds,chunks_per_second,entity_chunks_per_second
1.903735,0.5252831933015887,0
2.9042494,3837.260953335948,326.8518707321842
3.9049134,13411.867043824626,423.74304221919834
4.9050754,9848.973736936612,440.95405258772035
5.9053982000000005,20653.520620979256,414.8899297016502
6.9067026,32889.09583151434,368.5416447564164
7.9077642,32132.655269206018,382.61485988204277
8.9082243,41123.4190374441,376.8480548642787
9.9099946,40324.9636622103,373.3608062996151
10.9112454,36371.77941452173,378.5501688343741
11.9121883,27244.49085602592,384.65396529282265
12.9128468,34433.243640733366,369.77709836510553
13.9137968,32037.441824357767,359.67938179906434
14.914647,26192.24788200309,358.71578947999495
15.9147031,41333.94213248102,354.9995030006958
16.915274,69468.71683871762,351.821309956673
17.9161937,68581.84259747734,330.7195498217512
18.9162551,55851.921807309474,362.9994918007115
19.9174591,51420.94304691062,404.53539110331786
20.9186428,52093.16077490475,436.50696538260036
21.9186902,54005.98379820486,487.99985360004393
