time_seconds,chunks_per_second,entity_chunks_per_second
2.2016037,0.45421433229720987,0.45421433229720987
3.2024656,17642.758765124792,436.6475381072399
4.2030747999999996,27336.822596094647,432.75973179690635
5.2043596,19575.980272206,413.4926445251676
6.2044209,27673.969558633486,398.9995611004828
7.2045486,25598.402659674037,405.97466718076794
8.2058756,21818.43458973932,400.494015860362
9.2059766,64350.25867898027,364.98445166235916
10.2061873,69111.55400954405,344.972816142088
11.2074354,39423.85437845003,376.5592374126086
12.2093307,41101.574500633884,369.32225672668085
13.2098423,43287.74993760275,372.83420063097935
14.210613500000001,57359.12393703897,360.7492071511885
15.2106851,64841.94164225252,361.9996742002932
16.2107659,55834.92741459436,352.99954110059656
17.2113846,51511.8024393447,356.8046851153678
18.2114593,49841.970094817945,374.99977500013506
19.2119446,70398.67191328092,355.85175216005007
