time_seconds,queue_size
1.5879427000000002,0
2.5898965,518576
3.5905692,517600
4.5926062,519865
5.5927402,518712
6.5929565,517546
7.5930244,516302
8.593508,514935
9.5937493,513552
10.5940602,512445
11.5942882,511048
12.5952407,509666
13.5954224,508277
14.5960087,506903
15.5960869,505506
16.5970922,504117
17.5986325,502708
18.5987049,501300
19.5996111,499896
20.599794,498497
21.6003309,497073
22.6006394,495816
23.6013066,494397
24.6019589,492973
25.6024659,491564
26.6027099,490216
27.6035116,488834
28.6040438,487411
29.6043214,485984
30.6047848,484575
31.6053082,483114
32.605551,481665
33.6060997,480215
34.6064226,478749
35.6071439,477296
36.6076495,475832
37.6081125,474372
38.6087189,472929
39.6089623,471470
40.6093424,470041
41.6103945,468629
42.6107317,467172
43.6111801,465713
44.6115594,464257
45.6117087,462799
46.6121015,461365
47.6125313,459911
48.6136142,458452
49.6137578,456969
50.6143149,455516
51.6144457,454033
52.6150761,452567
53.6154278,451099
54.6160119,449622
55.6162142,448172
56.6185852,446709
57.6193021,445248
58.6196939,443785
59.6200004,442442
60.6206176,440975
61.6212777,439511
62.6215165,438058
63.6215776,436607
64.6220321,435141
65.6222792,433706
66.6224571,432247
67.6228888,430791
68.6233211,429346
69.6238438,427894
70.6243326,426442
71.6245974,424975
72.6252283,423532
73.6257191,422079
74.6263082,420643
75.6265877,419192
76.6266667,417722
77.6272291,416288
78.6275738,414828
79.6282385,413375
80.6284162,411939
81.6284754,410470
82.628776,408993
83.6290949,407533
84.6293338,406085
85.6294145,404653
86.6298138,403181
87.6299644,401771
88.6304358,400390
89.6306683,398937
90.6308437,397497
91.6312515,396025
92.6315704,394573
93.6321564,393154
94.632698,391725
95.6329054,390298
96.6338689,388859
97.6344544,387498
98.6348801,386078
99.6353903,384637
100.6355607,383213
101.6361181,381782
102.6361859,380327
103.6362684,378852
104.6363478,377402
105.6368436,375921
106.6373281,374464
107.6401822,372999
108.6406034,371539
109.641414,370076
110.6418752,368616
111.6423336,367146
112.6426553,365702
113.6427334,364253
114.6431735,362790
115.6432293,361322
116.6435495,359862
117.6437077,358377
118.6441831,356930
119.6443683,355443
120.6454553,353973
121.6463768,352481
122.6464324,351106
123.6465588,349655
124.6468819,348212
125.6472769,346739
126.6476041,345322
127.6477449,343849
128.6478912,342375
129.6486065,340904
130.648702,339444
131.6491468,337948
132.6497742,336458
133.6503017,334963
134.6507758,333481
135.6511055,331984
136.6511925,330507
137.6517388,328999
138.6522969,327512
139.6527194,326011
140.6531075,324535
141.6531749,323069
142.6535118,321586
143.6541738,320119
144.6543516,318649
145.6549265,317176
146.6552215,315726
147.6556469,314251
148.6557648,312761
149.6561219,311285
150.656208,309795
151.6564435,308307
152.6567748,306814
153.65718,305293
154.6575594,303802
155.6579788,302329
156.6581788,300837
157.6584402,299325
158.6587181,297840
159.6593169,296361
160.6597953,294858
161.6603821,293375
162.6605337,291911
163.6606366,290432
164.661407,288954
165.6615308,287477
166.6620147,285973
167.66244,284459
168.6632425,282956
169.6635416,281489
170.6636578,280009
171.6637517,278513
172.6641318,277065
173.6644322,275553
174.6647548,274052
175.6650582,272547
176.6657566,271089
177.6661806,269593
178.6664606,268099
179.6665673,266582
180.6669454,265076
181.6675292,263567
182.66794,262078
183.6683352,260599
184.6684291,259098
185.6690655,257678
186.6692023,256222
187.6693895,254730
188.669459,253220
189.6699527,251739
190.6701537,250256
191.6706559,248799
192.6708902,247330
193.67138,246208
194.6719019,245013
195.6720574,243944
196.6722987,242669
197.6724706,241296
198.6730973,239940
199.6734951,238635
200.6743148,237373
201.6751385,236096
202.6755723,234669
203.6760256,233298
204.6767278,231937
205.6773039,230571
206.6773921,229199
207.6776296,227855
208.6783558,226441
209.6789424,224979
210.6794377,223537
211.6797111,222105
212.6803033,220746
213.6808238,219293
214.6825199,217809
215.6830947,216353
216.6834691,214892
217.6837278,213424
218.6841641,211975
219.6853413,210532
220.6860303,209072
221.686745,207681
222.6869796,206394
223.6875036,205064
224.6876859,203733
225.6884296,202360
226.6887406,201164
227.6891896,200088
228.6896469,198929
229.6897614,197626
230.6898456,196212
231.6904468,194843
232.6910417,193434
233.6917399,192051
234.6923468,190670
235.693504,189410
236.6935911,188045
237.6942324,186664
238.6942883,185295
239.6948379,183912
240.6951324,182528
241.6957888,181161
242.696345,179804
243.6976381,178419
244.6978382,177084
245.6983888,175720
246.6989724,174338
247.6991799,172953
248.7000849,171547
249.7004481,170155
250.7010172,168794
251.7013196,167398
252.7033295,166028
253.7034399,164701
254.7042157,163313
255.7045515,161934
256.7110506,160646
257.7111757,159282
258.7150854,157921
259.71547,156624
260.71596,155289
261.7164544,154095
262.7172976,152842
263.7179801,151441
264.7188932,150085
265.72207,148788
266.7231883,147453
267.7236521,146176
268.7240216,144815
269.7241921,143458
270.7246503,142096
271.7247452,140769
272.7253707,139399
273.7255624,138034
274.7260215,136699
275.7266435,135399
276.7270825,134227
277.7274661,132972
278.7278663,131663
279.7281742,130410
280.7288529,129068
281.7293656,127707
282.7299346,126353
283.7300856,124956
284.7301626,123633
285.7303054,122268
286.7308855,120894
287.7309684,119521
288.7311276,118193
289.731326,116829
290.7323543,115449
291.7328729,114080
292.7333643,112708
293.7334369,111312
294.7340076,109954
295.7344797,108605
296.7348129,107249
297.7352855,105868
298.7357206,104501
299.7364299,103148
300.7371274,101747
301.7372481,100356
302.7379921,98998
303.7382351,97814
304.7393656,96416
305.7400261,95037
306.7401106,93652
307.7402716,92259
308.7408768,90866
309.7412267,89509
310.7413213,88149
311.7422152,86739
312.7427845,85432
313.7429719,84037
314.7431383,82655
315.7433469,81311
316.7437387,79912
317.7440598,78597
318.7444136,77156
319.7448191,75741
320.7451801,74324
321.7454037,72956
322.7454857,71689
323.7456853,70313
324.7461434,68952
325.7465285,67673
326.7467229,66289
327.747174,64969
328.748598,63606
329.7490959,62187
330.7502264,60798
331.7515794,59362
332.7519949,57952
333.7520844,56535
334.7525083,55052
335.7531778,53633
336.7535435,52157
337.754175,50719
338.754367,49261
339.754442,47800
340.7546112,46332
341.7546895,44875
342.7549162,43432
343.7549786,41940
344.7554934,40438
345.7559842,38953
346.7560763,37435
347.7566927,35920
348.7572894,34425
349.7580426,32927
350.7584023,31426
351.7586358,29866
352.7587762,28332
353.7591526,26758
354.7592255,25174
355.7598625,23601
356.7600681,22048
357.7604311,20476
358.7609835,18933
359.7612678,17322
360.7616365,15683
361.7617177,14031
362.7619172,12379
363.7623662,10753
364.7630453,9115
365.7631387,7601
366.7635087,6024
367.763709,4349
368.7641113,2644
369.7646898,1018
