time_seconds,queue_size
260.7148593,82633
261.7152739,81498
262.7156664,80292
263.7160268,78887
264.7164441,77509
265.7168619,76195
266.7171029,74852
267.7174858,73543
268.7184905,72158
269.7188842,70760
270.7189771,69368
271.7194816,68020
272.7200366,66636
273.7201703,65227
274.720356,63861
275.7228602,62579
276.723436,61413
277.723588,60127
278.7236457,58832
279.7241877,57533
280.724402,56157
281.7245224,54746
282.7256346,53376
283.7260979,51968
284.7263727,50685
285.726719,49298
286.7272922,47932
287.7293374,46534
288.7296063,45123
289.7299386,43704
290.7309294,42297
291.7314961,40887
292.7319721,39505
293.7326741,38093
294.7330792,36684
295.7335537,35287
296.7338191,33926
297.7344014,32517
298.7347218,31125
299.7349233,29765
300.7351317,28364
301.7355659,26946
302.735813,25552
303.7360295,24266
304.7368912,22874
305.7371779,21498
306.7377295,20107
307.7383036,18688
308.7391019,17279
309.7392254,15915
310.7397784,14493
311.7402132,13084
312.7408276,11713
313.7411146,10302
314.7412438,8916
315.7416217,7551
316.7422758,6207
317.7428904,4808
318.7433739,3386
319.7437343,1969
320.7442295,535
