time_seconds,queue_size
1.5875032999999998,0
2.5882901,496071
3.5887425,495057
4.5891751,493789
5.5897185,492622
6.5902225,491402
7.5904422,490180
8.59067,488801
9.5911862,487416
10.5916202,486326
11.5922542,484941
12.5931815,483583
13.5934487,482214
14.5939984,480821
15.5945305,479381
16.5950966,477928
17.5956221,476483
18.595833,474989
19.5960844,473506
20.596545,472032
21.5969962,470544
22.5970807,469229
23.5972441,467768
24.5976308,466291
25.5977743,464860
26.598097,463482
27.5985129,462050
28.5986394,460635
29.5991001,459207
30.5994828,457782
31.5996541,456357
32.6001791,454940
33.6004785,453510
34.6009302,452090
35.6013005,450640
36.6014751,449201
37.6019698,447734
38.6025236,446277
39.6025889,444828
40.6031855,443375
41.6036322,441898
42.6042462,440440
43.6048366,438986
44.6051223,437544
45.6058132,436073
46.6059665,434639
47.6063255,433172
48.606645,431704
49.6075217,430220
50.6077285,428761
51.6083956,427292
52.6086949,425828
53.6091482,424382
54.609729,422927
55.6100737,421463
56.6102063,420019
57.6106752,418578
58.6109271,417125
59.6113776,415751
60.6114812,414309
61.6118434,412863
62.6121866,411396
63.6125055,409925
64.6130885,408430
65.6135409,406956
66.6141309,405459
67.6144932,403997
68.6147151,402540
69.6151424,401079
70.6177738,399611
71.6184035,398146
72.6186555,396665
73.6188875,395193
74.6190178,393735
75.619105,392252
76.6197564,390789
77.6199464,389329
78.6202414,387851
79.6204776,386366
80.6208036,384893
81.6214417,383422
82.6215875,381951
83.622129,380464
84.6225373,378987
85.6230612,377511
86.6232826,376038
87.6235228,374611
88.6237877,373166
89.6244805,371708
90.6249888,370259
91.6255104,368750
92.625584,367248
93.6256598,365824
94.6257502,364360
95.6258159,362902
96.6263298,361459
97.6271418,360035
98.627228,358588
99.6277678,357152
100.6278344,355694
101.6279713,354230
102.6285334,352748
103.6286064,351226
104.6289978,349764
105.629406,348255
106.6301864,346772
107.6305018,345263
108.6307154,343781
109.6313751,342307
110.6319622,340826
111.6321566,339347
112.6323535,337863
113.6328305,336371
114.6331385,334912
115.6336658,333447
116.6338498,331947
117.6339794,330457
118.6345611,328994
119.6347293,327528
120.6348379,326043
121.6354731,324575
122.6355519,323160
123.6357177,321693
124.6360332,320221
125.6362461,318757
126.6363071,317341
127.6372687,315845
128.6373833,314386
129.6377469,312908
130.638042,311431
131.6386285,309960
132.6393867,308471
133.6396228,306991
134.6398428,305511
135.6399965,304050
136.6403651,302591
137.6406161,301102
138.6410781,299641
139.6416641,298124
140.6421352,296661
141.6424893,295179
142.6426599,293725
143.6431615,292284
144.643366,290843
145.6434656,289399
146.6445836,287958
147.6451899,286525
148.6454131,285052
149.6458003,283557
150.6459092,282078
151.6461321,280589
152.6462607,279104
153.6466401,277588
154.6466923,276126
155.6471727,274623
156.6475868,273139
157.6478774,271684
158.6479429,270186
159.6480031,268707
160.6484684,267224
161.6486857,265752
162.6492586,264328
163.6497117,262856
164.6502193,261364
165.6506844,259875
166.6512169,258383
167.6515011,256852
168.6520338,255355
169.6523615,253888
170.6528532,252392
171.6531162,250885
172.6537026,249476
173.6538918,247971
174.6542216,246474
175.654469,244971
176.6549555,243548
177.6555478,242052
178.6559366,240564
179.658574,239052
180.6590847,237530
181.6593499,236055
182.6597919,234581
183.6599058,233079
184.6602863,231578
185.6606593,230122
186.6608148,228622
187.6609715,227104
188.6612034,225598
189.6616527,224106
190.6620204,222612
191.6625586,221135
192.6631674,219656
193.6637024,218577
194.6643472,217326
195.6657422,216209
196.6658493,214888
197.6661214,213457
198.6662541,212059
199.6665204,210748
200.6674667,209494
201.6683395,208161
202.6685635,206784
203.668834,205411
204.6692834,204053
205.6695083,202692
206.6701485,201312
207.670563,199943
208.6706321,198499
209.6710364,197047
210.6716445,195619
211.6720595,194172
212.6728669,192833
213.6736497,191374
214.6739957,189915
215.6745326,188447
216.6747195,186970
217.6748005,185479
218.6751928,184004
219.6754442,182540
220.676399,181081
221.6766367,179649
222.676916,178338
223.6769737,176958
224.6774448,175619
225.6782091,174226
226.6782728,172943
227.6830734,171762
228.6832013,170538
229.6835561,169171
230.6837486,167781
231.6840943,166356
232.6857225,164932
233.686129,163483
234.6865671,162112
235.6870647,160725
236.6876282,159342
237.688239,157934
238.6883763,156488
239.6887001,155063
240.6892155,153676
241.6908292,152246
242.6912188,150900
243.6916152,149521
244.6917099,148132
245.6925349,146745
246.6926981,145361
247.6931659,143968
248.6937116,142596
249.6943067,141166
250.6949073,139788
251.6949602,138343
252.6963005,136910
253.6973065,135483
254.6976532,134078
255.6977931,132720
256.697996,131375
257.6985613,129986
258.7008603,128605
259.7011607,127290
260.7013036,125983
261.7014186,124792
262.7017308,123500
263.7021683,122092
264.7023942,120721
265.7026657,119395
266.7035081,118030
267.7037362,116688
268.7038537,115301
269.7043877,113925
270.7046738,112496
271.7049151,111142
272.7050401,109735
273.7053067,108334
274.7059772,106937
275.7065961,105690
276.7072359,104484
277.7095123,103209
278.710087,101912
279.7105363,100612
280.7110061,99245
281.7111253,97816
282.711577,96401
283.7200521,95030
284.7206717,93720
285.7208535,92289
286.7210675,90910
287.7214677,89535
288.7216416,88143
289.7226489,86755
290.7230172,85343
291.7236184,83927
292.7239768,82559
293.7244864,81170
294.725079,79788
295.7257095,78412
296.7265705,77098
297.7268031,75697
298.7272233,74309
299.7274986,72889
300.7278196,71537
301.7305755,70153
302.7308153,68865
303.7308721,67600
304.7315643,66268
305.7319938,64858
306.7321684,63425
307.7327333,62054
308.7333229,60670
309.7340737,59292
310.7344231,57871
311.7348871,56467
312.735374,55077
313.7359647,53699
314.7360572,52285
315.7361264,50940
316.7367616,49578
317.739006,48181
318.7397246,46791
319.7403273,45380
320.7405191,43942
321.7410278,42553
