time_seconds,queue_size
1.7869006,452351
2.7916847000000002,451410
3.7924586,450239
4.7931887,448993
5.7940094,447773
6.7942336,446556
7.7951858000000005,445290
8.7955185,443954
9.7956034,442599
10.7960276,441502
11.7965848,440135
12.797255,438770
13.7977738,437367
14.7979346,435987
15.7983784,434547
16.7989259,433090
17.7995683,431654
18.8000962,430135
19.8001534,428669
20.8004436,427206
21.8007317,425731
22.8011663,424415
23.8013396,422951
24.801443,421487
25.8020753,420034
26.8022598,418711
27.8024953,417274
28.802931,415848
29.8033469,414398
30.803864,412952
31.8042107,411465
32.8046683,409972
33.8060528,408487
34.8061781,406983
35.8062558,405461
36.8066311,403933
37.8067614,402424
38.8073878,400905
39.8082565,399392
40.8089414,397872
41.8092371,396367
42.8094382,394862
43.8098429,393361
44.8102304,391858
45.8103044,390339
46.8106777,388848
47.811219,387304
48.8116632,385789
49.8118747,384285
50.8119477,382817
51.8121398,381335
52.8125672,379842
53.8137578,378343
54.8142063,376842
55.814418,375364
56.8148999,373919
57.8155932,372447
58.8162625,370985
59.8163617,369582
60.8164331,368107
61.8170828,366630
62.8184544,365166
63.8190752,363680
64.8195616,362182
65.8202614,360687
66.8204967,359196
67.8205547,357718
68.8209411,356226
69.8212003,354722
70.8215062,353239
71.8217956,351751
72.8220046,350249
73.8224584,348773
74.8230485,347287
75.8235494,345792
76.8238614,344280
77.8244956,342803
78.8249933,341311
79.8255765,339819
80.8258749,338359
81.8262639,336876
82.8267709,335382
83.8270642,333868
84.8277035,332337
85.8278346,330858
86.8281184,329371
87.828863,327944
88.8291723,326467
89.8296494,325038
90.8301922,323584
91.8306195,322099
92.8311704,320640
93.8314052,319180
94.8319683,317746
95.8323865,316315
96.8329814,314893
97.8332069,313468
98.8338565,312017
99.8339426,310573
100.8340101,309103
101.8347982,307652
102.8349697,306141
103.8356829,304640
104.8359557,303153
105.8360866,301646
106.8366764,300162
107.8370702,298654
108.8374977,297168
109.837611,295681
110.8381852,294198
111.8383043,292722
112.8385408,291241
113.8391787,289789
114.8394361,288317
115.8401074,286840
116.8406381,285374
117.8411776,283904
118.8417463,282425
119.842,280936
120.8425325,279446
121.8428536,277979
122.8434501,276559
123.8439152,275081
124.8445885,273579
125.8456837,272094
126.8463419,270686
127.8464303,269192
128.8465799,267703
129.8468169,266215
130.8469387,264708
131.8472412,263218
132.8473912,261737
133.8477943,260240
134.8482735,258758
135.8483341,257266
136.8483993,255769
137.8487212,254280
138.8491714,252783
139.8497826,251271
140.8503523,249784
141.850897,248289
142.8522366,246809
143.8525691,245332
144.8533489,243852
145.8534786,242350
146.853577,240895
147.854069,239410
148.854723,237902
149.8552721,236403
150.8558138,234878
151.8563105,233377
152.8567477,231887
153.8570355,230389
154.8572087,228862
155.8576441,227345
156.8580444,225840
157.8585031,224335
158.8585865,222825
159.8588303,221323
160.8599702,219823
161.8601431,218342
162.8604883,216855
163.8610893,215333
164.8618258,213827
165.8625756,212347
166.8627378,210839
167.8629464,209334
168.8631594,207825
169.8633838,206324
170.863491,204815
171.8639853,203326
172.8646262,201887
173.8650172,200380
174.865393,198859
175.8654519,197364
176.8656287,195904
177.8664949,194433
178.8669231,192920
179.8673825,191427
180.8680226,189896
181.8684569,188407
182.8687386,186895
183.8693133,185383
184.8698273,183895
185.8701595,182438
186.8706834,180951
187.8708667,179441
188.8709459,177952
189.8710385,176501
190.8713822,174994
191.8716838,173492
192.8720522,172065
193.8723457,170972
194.8726103,169826
195.8730304,168745
196.8733234,167451
197.8738984,166033
198.8740605,164665
199.8745408,163309
200.8750876,162078
201.8754006,160702
202.8758824,159275
203.8801083,157950
204.8805022,156556
205.8809661,155173
206.8811648,153789
207.8812677,152407
208.8818377,150968
209.8829383,149483
210.8832677,148012
211.8838537,146517
212.8844378,145151
213.8844962,143682
214.8849807,142172
215.8852695,140680
216.8855463,139215
217.885958,137720
218.8865192,136226
219.8866242,134759
220.8869473,133316
221.8875786,131920
222.8894967,130611
223.8900968,129234
224.8905504,127860
225.8907527,126529
226.8912034,125281
227.8913805,124223
228.8930282,122984
229.8935751,121606
230.8938279,120201
231.8942428,118749
232.8944798,117310
233.8949554,115900
234.8951591,114471
235.8954337,113106
236.8960142,111702
237.8966156,110306
238.8967791,108911
239.8971203,107506
240.8972472,106066
241.8975115,104657
242.8978768,103241
243.8981687,101844
244.8985123,100428
245.8990589,99018
246.8997452,97634
247.8998892,96220
248.9003065,94809
249.9007836,93367
250.9008814,91945
251.9013364,90518
252.9014911,89089
253.9017799,87672
254.9028159,86307
255.9029895,84895
256.9034714,83559
257.9049343,82137
258.9055608,80833
259.9061498,79455
260.9068135,78171
261.9074243,76994
262.9090842,75696
263.9095778,74273
264.9109681,72916
265.9125733,71557
266.9132723,70221
267.91375,68900
268.9143035,67502
269.9145669,66142
270.9150321,64759
271.9155107,63377
272.9163966,61950
273.9166134,60540
274.9171588,59169
275.9180031,57863
276.9183307,56601
277.9199558,55328
278.9200857,54050
279.9202306,52790
