time_seconds,chunks_per_second,entity_chunks_per_second
1.587755,0.6298201315580887,0
2.5896128000000003,826.507245264328,81.85216680153974
3.5900541,1009.6232086185435,59.97761635357684
4.5917452,1290.87831240573,24.958977424704756
5.5923001,1167.4388121629931,34.98318358365134
6.5923572,1233.9948172217676,33.999857200599756
7.5926335,1311.7076203714191,33.99242308889348
8.5931618,1384.3313679492805,37.98165486070228
9.5937723,1418.1941820657503,23.986370944029602
10.5940759,1163.7018595835748,17.9953895811893
11.5951255,1442.5555691086515,22.97699313677215
12.5953229,1425.7944004474555,16.997548953440912
13.5953879,1417.9781631362875,21.999661205217436
14.5955764,1440.790941234427,16.997533657866246
15.5957245,1448.8475812344543,26.99715989877865
16.5960293,1448.63479916713,17.995463343691057
17.5962078,1442.8190704885608,16.997868467294204
18.5966702,1483.393143864845,13.994274942121178
19.596986,1459.6296919471529,19.994927286947302
20.5977612,1448.9482084954532,26.98041491681189
21.5979271,1440.8482786762554,28.996946621520756
22.5980483,1257.905782856864,46.99647996365072
23.5983606,1412.631303229857,53.98590967757415
24.5985328,1419.8306142077251,56.99320071115516
25.5991223,1397.2530285309474,64.96526956688955
26.5996732,1377.3080404404827,66.96635610269401
27.6001123,1394.455604531991,74.97073142645112
28.6002756,1389.8521197344603,61.99340390182485
29.6009757,1405.0887999132563,70.9539863398586
30.6014683,1382.390642204916,62.972241835798776
31.6018166,1451.5677231320512,57.98273274218938
32.6022633,1428.4394803479115,52.97921095762023
33.6025725,1435.6261629471687,43.98854538278233
34.6032149,1447.1421341428802,45.97274735536774
35.6032669,1463.99209444269,37.999794801108074
36.6036442,1485.521216511918,38.98743434990902
37.6039406,1473.6396950945493,22.994377874609658
38.6040825,1478.8759223101183,17.99848992669515
39.6042537,1474.8187447762668,24.996927877563845
40.6046178,1475.5433193426636,24.992264894015303
41.6048817,1478.686666295412,23.994915477410334
42.6052434,1464.545405106255,16.994724837410466
43.6054167,1484.8166251467944,15.998024244005865
44.6069951,1442.7985779297946,24.961913112972226
45.6072384,1472.713851698615,13.997280328432186
46.6077669,1445.3065419211864,13.993286021366949
47.6082254,1455.4086674584116,18.99228343524026
48.6083697,1466.871648730736,13.99877510717812
