time_seconds,queue_size
1.5881756999999999,2
2.5893905999999998,488270
3.5896673,487383
4.5914503,486163
5.5917181,484948
6.5923086,483712
7.5929337,482455
8.5935647,481085
9.5937868,479712
10.5942193,478604
11.5947866,477209
12.5956903,475848
13.596215,474446
14.5967478,473032
15.5970895,471596
16.5976792,470154
17.5980597,468747
18.5983956,467319
19.5994295,465897
20.5998691,464416
21.6003544,462950
22.6011049,461627
23.6014294,460175
24.6020945,458693
25.60241,457275
26.6024747,455889
27.6030824,454485
28.6031543,453090
29.6033815,451649
30.6039958,450187
31.6046488,448715
32.604856,447247
33.6049256,445796
34.6052364,444332
35.6056912,442847
36.6059562,441354
37.6062415,439853
38.6067609,438345
39.6072034,436865
40.6076889,435401
41.608745,433956
42.6091709,432489
43.6098167,431026
44.6101425,429569
45.6115096,428075
46.6120961,426614
47.6125857,425162
48.6134519,423660
49.6136027,422186
50.6140447,420694
51.6145644,419199
52.6147561,417715
53.6148692,416251
54.6155686,414780
55.6156362,413289
56.6161956,411821
57.6166227,410333
58.6171804,408840
59.6179187,407395
60.6184274,405939
61.6188257,404469
62.6193631,402993
63.6197984,401518
64.6198767,400027
65.6205491,398533
66.6209964,397070
67.6222954,395613
68.6227065,394148
69.6231442,392675
70.6233513,391203
71.6238302,389737
72.6239287,388271
73.624037,386790
74.6242387,385309
75.6249385,383826
76.6256371,382367
77.6269692,380891
78.6274915,379410
79.62774,377929
80.6282962,376436
81.6287304,374930
82.6288406,373423
83.6293167,371936
84.6297171,370422
85.6301106,368908
86.6304808,367411
87.6307275,365923
88.6309147,364406
89.6311923,362916
90.6315951,361463
91.631968,359970
92.6324403,358492
93.6325766,357027
94.633229,355571
95.6333519,354122
96.6340501,352669
97.6344803,351190
98.6348708,349743
99.6369514,348271
100.6372311,346816
101.6377384,345379
102.6382276,343894
103.6387826,342401
104.6391518,340955
105.6396154,339442
106.6401903,337933
107.6405608,336444
108.6408449,334984
109.6412658,333524
110.6413886,332069
111.6417936,330600
112.6420044,329108
113.6426296,327653
114.6429636,326187
115.6434792,324730
116.6436032,323223
117.6438091,321758
118.6439534,320280
119.644264,318798
120.6445754,317312
121.6451633,315858
122.6454169,314395
123.6456114,312926
124.6459416,311484
125.6465185,310015
126.6469745,308602
127.6472679,307139
128.6477758,305672
129.6479657,304200
130.6484253,302726
131.6490233,301251
132.6490965,299793
133.6492524,298322
134.6494277,296872
135.6498299,295401
136.6501776,293948
137.6505221,292473
138.6507244,291001
139.6509119,289530
140.6513161,288104
141.6519099,286663
142.6520803,285170
143.6521383,283723
144.6522683,282247
145.6530444,280823
146.654146,279360
147.654581,277901
148.6550019,276416
149.6551554,274943
150.6554969,273472
151.6560783,272027
152.656379,270531
153.6565139,269042
154.6570803,267548
155.6575222,266093
156.658751,264615
157.6593912,263168
158.6596357,261672
159.6601175,260193
160.6605632,258729
161.6606415,257271
162.660697,255821
163.660792,254357
164.6614401,252900
165.6621154,251453
166.6625003,249970
167.6626353,248490
168.6629182,247027
169.6631623,245581
170.6636721,244109
171.6639576,242635
172.6641721,241162
173.6645925,239679
174.6653691,238184
175.6657497,236709
176.6662205,235286
177.6667929,233842
178.6674122,232381
179.6680903,230937
180.6687599,229426
181.6692483,227951
182.6694039,226502
183.6699164,225039
184.6703566,223548
185.6706953,222075
186.670981,220558
187.671531,219084
188.6719916,217612
189.6721772,216144
190.6730487,214700
191.6736126,213266
192.6737438,211812
193.67394,210604
194.6749161,209275
195.6752044,208065
196.6758731,206691
197.6759362,205286
198.676625,203894
199.678422,202599
200.6786239,201307
201.6788775,199968
202.6795266,198543
203.6846287,197166
204.6849747,195752
205.6852803,194343
206.6858112,192937
207.6860768,191540
208.6867749,190125
209.6871705,188693
210.6875112,187302
211.6877535,185839
212.6882674,184480
213.688979,183036
214.6890833,181577
215.689738,180129
216.6900648,178621
217.6903982,177152
218.6905638,175683
219.6909743,174245
220.6912257,172807
221.6918409,171392
222.6924638,169972
223.6928524,168553
224.6932894,167144
225.6934568,165710
226.6939886,164395
227.6942957,163140
228.6947968,161848
229.6949442,160485
230.6952818,159094
231.695536,157654
232.6960832,156235
233.6962965,154843
234.6992492,153404
235.6998022,152059
236.7004082,150644
237.7005468,149268
238.7008583,147844
239.7010744,146415
240.7012272,144996
241.7013717,143594
242.7018569,142183
243.7030131,140779
244.7031967,139364
245.7035589,137959
246.7037745,136521
247.7046744,135107
248.7049318,133713
249.7055363,132296
250.7056942,130900
251.7064609,129477
252.7069423,128045
253.7070153,126630
254.7073548,125247
255.7077319,123869
256.7078626,122533
257.7085231,121088
258.708695,119727
259.7087727,118297
260.7094401,116904
261.7095948,115568
262.7101466,114253
263.7125133,112844
264.7129737,111414
265.7131393,110059
266.713718,108659
267.7140743,107279
268.7141958,105873
269.7145833,104450
