time_seconds,queue_size
199.6678321,287634
200.6684572,286305
201.668815,284915
202.6692853,283459
203.6694953,282086
204.6700336,280665
205.670765,279245
206.6710793,277822
207.6714556,276434
208.6715679,275017
209.6720741,273614
210.6721341,272164
211.6725852,270726
212.6729837,269345
213.6734622,267898
214.6736259,266446
215.6740827,264999
216.6742198,263525
217.674459,262044
218.6772473,260551
219.6775559,259078
220.679006,257614
221.6793285,256191
222.6797393,254877
223.6802637,253508
224.6811466,252141
225.6818359,250759
226.6823755,249472
227.6827629,248085
228.6833101,246702
229.6834182,245291
230.6839719,243885
231.6845829,242469
232.6853243,241093
233.6860111,239699
234.6866232,238314
235.6872329,236921
236.6877661,235511
237.6879921,234109
238.688192,232692
239.6889306,231271
240.6895906,229849
241.6903055,228463
242.6904317,227040
243.6905356,225645
244.6912139,224238
245.6914802,222842
246.6916112,221454
247.6921021,220028
248.692256,218621
249.6924469,217254
250.6931457,215850
251.6937013,214470
252.6937681,213073
253.6952782,211690
254.6959255,210283
255.6960385,208910
256.6963166,207572
257.6964073,206194
258.6968256,204798
259.6971037,203451
260.6975269,202068
261.6979942,200793
262.6981019,199474
263.6984751,198084
264.6988102,196726
265.6993957,195382
266.6998234,193988
267.700268,192649
268.7006874,191279
269.7011577,189931
270.7018212,188572
271.7026365,187212
272.7032259,185846
273.7048554,184403
274.7051818,182997
275.7067795,181622
276.7068534,180297
277.7075565,178946
278.7079726,177642
279.7081343,176295
280.7089577,174939
281.7093231,173520
282.709616,172145
283.7097189,170752
284.7099979,169406
285.7101029,168019
286.7106614,166632
287.7191987,165246
288.719556,163836
289.7196872,162449
290.7203164,161066
291.7205006,159684
292.7210609,158277
293.7216901,156845
294.7219463,155457
295.7227212,154103
296.722982,152703
297.7230901,151320
298.7235495,149963
299.72387,148572
300.7240003,147168
301.7243492,145803
302.7245181,144433
303.7246359,143138
304.7253149,141732
305.7261582,140364
306.7266546,138982
307.7270188,137584
308.7273801,136199
309.7292051,134795
310.7295853,133346
311.7299051,131926
312.7304938,130566
313.730612,129170
314.7310524,127780
315.7317883,126382
316.7325007,124977
317.732599,123563
318.732803,122156
319.7334657,120707
320.733663,119286
321.7340467,117891
322.7361119,116549
323.7364676,115220
324.7365456,113819
325.736722,112455
326.7372372,111074
327.7376163,109670
328.7381033,108252
329.7386074,106790
330.7395347,105354
331.7399063,103894
332.7407191,102475
333.7408965,100978
334.7412521,99520
335.7414444,98048
336.7415909,96590
337.742101,95121
338.7424043,93646
339.7428442,92170
340.7432906,90709
341.7436865,89216
342.7443251,87751
343.7448917,86266
344.7450709,84710
345.7454284,83199
346.7455351,81678
347.7462206,80148
348.7466682,78644
349.7472585,77103
350.7477937,75587
351.7480845,73985
352.7484954,72390
353.7489823,70809
354.7492706,69197
355.749662,67619
356.750019,66032
357.7500772,64418
358.7503409,62846
359.7507965,61222
360.7515648,59553
361.7518364,57886
362.7524259,56232
363.7529443,54567
364.7531337,52918
365.7534488,51342
366.7537341,49776
367.7541207,48119
368.7541923,46397
369.754672,44675
370.7547391,42883
371.7547968,40986
372.7552394,39106
373.7554618,37090
374.7557074,34849
375.7558309,32610
376.7563615,30362
377.7566476,28084
378.7569063,25795
379.7572843,23666
380.7576328,21377
381.7577645,19176
382.7578938,16872
383.7581128,14576
384.7584803,12363
385.7587411,9933
386.7590213,7542
387.759362,5114
388.7594636,2690
389.7596925,151
