time_seconds,queue_size
205.6645931,277494
206.6648351,276093
207.6655469,274733
208.665816,273288
209.6663897,271853
210.6669727,270437
211.6675103,269009
212.6679182,267634
213.6689155,266238
214.6691752,264753
215.6695365,263311
216.6696783,261840
217.6700658,260371
218.6703673,258889
219.6710534,257416
220.6711513,255985
221.6715797,254553
222.6720014,253163
223.6721898,251732
224.6725112,250344
225.6727531,248930
226.6731006,247593
227.6732019,246257
228.6741494,244961
229.6751552,243556
230.6782212,242163
231.6786864,240768
232.67971,239403
233.6804746,237997
234.6809243,236613
235.6818984,235193
236.682218,233788
237.68493899999999,232360
238.6850784,230943
239.6856338,229575
240.6860418,228197
241.6861158,226802
242.6867056,225377
243.6872175,224011
244.6875449,222623
245.6880225,221204
246.6882219,219746
247.6882796,218323
248.6887565,216926
249.6896088,215529
250.6900098,214104
251.6903081,212709
252.690592,211282
253.6912464,209892
254.6914202,208506
255.6917067,207098
256.691865,205726
257.6919647,204324
258.6925247,202932
259.693098,201579
260.6934965,200226
261.6937059,198997
262.6940928,197690
263.6942964,196270
264.6947449,194905
265.6952485,193541
266.6954583,192169
267.6956955,190783
268.6959331,189357
269.6964052,187956
270.696836,186581
271.6973259,185173
272.69738,183758
273.697787,182338
274.6981244,181006
275.698479,179644
276.698907,178332
277.6990375,177009
278.699574,175654
279.6998828,174293
280.7003345,172881
281.7010246,171461
282.7012069,170024
283.7017284,168617
284.7098878,167257
285.7103719,165850
286.7109711,164456
287.7111445,163033
288.7117536,161620
289.7123564,160171
290.7124352,158771
291.7133996,157340
292.7137265,155931
293.7144033,154529
294.7146493,153125
295.7148546,151728
296.7166215,150339
297.7186798,148906
298.7193538,147514
299.7205883,146095
300.720855,144689
301.7210731,143255
302.7215175,141907
303.7219652,140536
304.722206,139140
305.723565,137767
306.7254636,136389
307.7256851,134984
308.7261067,133558
309.7264287,132143
310.7266096,130779
311.7272134,129369
312.7276599,127954
313.7282741,126531
314.7288012,125107
315.7290213,123713
316.7296263,122285
317.7297641,120887
318.730302,119479
319.7305601,118025
320.7311442,116594
321.7312246,115181
322.7318028,113804
323.7318724,112408
324.7336624,111057
325.7342222,109716
326.734534,108328
327.7349718,106906
328.7352059,105516
329.7356622,104068
330.7360595,102593
331.7361507,101126
332.7365347,99673
333.7367235,98189
334.7371996,96717
335.7377542,95290
336.7380171,93800
337.73854,92314
338.7390489,90817
339.7395583,89295
340.7398984,87833
341.7406872,86337
342.7412667,84846
343.7417747,83358
344.7423728,81811
345.742463,80282
346.7427865,78757
347.7430964,77221
348.7433297,75704
349.7439358,74163
350.7443928,72604
351.7448143,71031
352.745181,69421
353.7466112,67815
354.7468685,66214
355.7472186,64638
356.7477741,63067
357.7484562,61479
358.7489136,59872
359.7492932,58250
360.749675,56553
361.7501738,54906
362.7503378,53224
363.750959,51537
364.7512905,49891
365.7514004,48320
366.7520896,46719
367.7525043,45032
368.753243,43305
369.7533145,41603
370.7535059,39794
371.7539251,37933
372.7542163,36003
373.7543094,34017
374.754486,31832
375.7548122,29533
376.7555282,27340
377.75605,25046
378.7566555,22739
379.756918,20626
380.7569899,18379
381.7574254,16178
382.7576004,13889
383.7587326,11617
384.758929,9369
385.7590883,7045
386.7593249,4691
387.7602232,2292
