time_seconds,chunks_per_second,entity_chunks_per_second
1.5883785000000001,275.1233411935505,76.17831644031948
2.5887839,892.6872916417378,32.98844414801495
3.5895947,1006.24551711127,29.97752285336455
4.5916122999999995,1196.644644346533,47.905707196525086
5.5922569,1108.3408696847985,42.974443098689214
6.5929487,1170.2448410041002,34.97742906502434
7.5934947,1212.402285673163,37.98127523131096
8.5943846,1316.8960460446008,47.95979530359699
9.594861,1358.421312520866,54.97657997692983
10.5950809,1080.8176660597358,42.99274712356026
11.5956617,1353.2761325966742,58.9684577719378
12.595883,1320.770714204014,68.98802367908931
13.5960351,1319.8754037618849,56.994619707899574
14.5961641,1333.8890204335,53.99550757376986
15.5967132,1384.3131038378758,40.979665889785494
16.5970197,1424.6325872557468,22.994069829390998
17.5972219,1411.7930311416344,17.997361586791374
18.5978922,1435.105929006229,21.986302533521616
19.5982846,1415.5137710196548,30.989355156503738
20.5988566,1429.2523580914822,20.989020643301487
21.599089,1437.752850285036,26.995359497702346
22.599722,1289.2545530174452,13.991909877708707
23.6000883,1433.553734722381,15.995020750040513
24.6008194,1461.9985310062607,10.99247015794181
25.6013739,1462.264042507406,17.990945157302328
26.6017914,1461.4684639196723,18.993092212362363
27.6018555,1407.9783171339159,40.999368609723405
28.6042386,1431.6667933716722,29.930316237735305
29.604556,1448.6443578101578,31.992145928174637
30.6048391,1407.6682126022897,33.99198808840757
31.6054917,1475.1077073478255,30.981259436167065
32.6057772,1459.6566887468066,34.99176993571112
33.606361,1441.2329758102737,35.980850991102535
34.6064447,1475.95896834068,36.99897142859428
35.6065747,1459.88452313422,40.99675715650892
36.6069006,1470.5854419639104,39.98872717780857
37.6076143,1454.0426583137662,49.96710166026688
38.608171,1460.268697436324,42.97847637902938
39.6084569,1441.6636598681525,40.990436931063975
40.6085094,1433.9998566000143,42.999995700000426
41.6085625,1431.9925536387211,40.999786801108634
42.6091806,1458.1716127068214,41.97615334728341
43.610322,1460.4015904592425,40.955174561442504
44.6109413,1474.1582556360318,45.97374898932709
45.6110541,1472.9047030657116,38.997476863246945
46.6113768,1430.6090145563219,42.98825131091673
47.611782,1448.4983850092715,31.988922236229598
48.6122784,1428.381510805821,49.978359370392624
49.6127916,1449.3262082457863,30.98559479697888
50.6129651,1435.8261214566915,54.99334030648888
51.6133442,1445.5219658858816,29.990082279790077
52.6138013,1452.4239686540318,35.985728060251304
53.6140383,1442.7303536968939,37.99289912715313
54.6143241,1457.6557017232528,31.99244338487249
55.6145664,1442.7240068974804,37.992731990370245
56.6156612,1446.4878416103807,29.96867075159628
57.6160829,1452.4621532646463,40.98482331992464
58.6168783,1468.9006747350284,31.976069109878168
59.6171726,1388.6485330562837,32.991649813432225
60.6175921,1465.4640797860225,29.989033010628017
61.6179959,1465.483417095474,27.990133477949023
62.6181586,1453.831646295359,34.99594746928305
63.6183309,1466.81914119989,33.995808316834534
64.6184747,1459.8588316509793,31.996905899199547
65.6187346,1472.6985386091467,21.995497521657317
66.619243,1471.3227501381114,17.991718412014947
67.6207297,1476.8824459489983,18.972796803942508
68.6211116,1475.5089506212332,17.99401159294187
69.6212499,1508.8807984169252,12.998973081126591
70.6214039,1498.8393244244216,22.99753466428399
71.6224334,1481.5427545466277,19.980347330365852
72.6238645,1470.9963558636782,18.9741553030617
73.6244716,1488.1742121296893,20.988353562608108
74.6250197,1471.2605444503595,22.988446007036867
75.625915,1517.7141925360836,11.989842205683345
76.6263282,1504.4734342979955,25.99090318388564
77.6271533,1489.8423924610577,11.9906832391232
78.6275162,1487.5381194139218,20.9934815239868
79.6276551,1471.8720943150042,11.998957290611447
80.628309,1482.1067342712547,11.992771956341914
81.6290057,1484.0407160811253,18.9877263336979
82.6297058,1494.0326138825112,8.994176270864616
83.6302855,1512.196872241153,16.990976092597222
