time_seconds,queue_size
1.5878454,1
2.588396,565082
3.5888435,563965
4.5893319,562719
5.5896457,561630
6.590145,560476
7.5903716,559252
8.5906251,557887
9.5908576,556526
10.5914564,555411
11.593441,553995
12.5944353,552633
13.5945973,551233
14.5950442,549816
15.5956881,548403
16.5961068,546977
17.5963242,545563
18.5968344,544111
19.5970306,542681
20.5970933,541261
21.5978671,539835
22.5983066,538554
23.5985152,537131
24.5990799,535684
25.5993824,534273
26.599711,532844
27.599866,531432
28.600039,529994
29.601069,528524
30.6015936,527075
31.6018532,525618
32.6020906,524149
33.6022427,522709
34.6026416,521267
35.6032045,519801
36.6038325,518356
37.6052462,516902
38.6054616,515467
39.6057578,514015
40.6063681,512553
41.6069217,511101
42.6070313,509645
43.6071301,508215
44.6076573,506766
45.6081516,505302
46.6086379,503877
47.6091941,502417
48.6097163,500970
49.6100593,499490
50.6103917,498050
51.6111426,496595
52.6116205,495138
53.6123309,493688
54.612783,492226
55.6140358,490766
56.6145517,489313
57.6146385,487859
58.6154589,486368
59.6159846,484950
60.6164978,483481
61.6170555,482021
62.6177035,480575
63.618369799999996,479082
64.6190064,477597
65.6195564,476114
66.6197798,474612
67.6200121,473135
68.6202745,471636
69.6207131,470136
70.6211676,468637
71.6219196,467158
72.6220169,465643
73.6225054,464140
74.6230797,462654
75.6237364,461151
76.6238655,459635
77.6243814,458153
78.6247865,456653
79.6260012,455168
80.6265865,453656
81.6267908,452141
82.6270111,450624
83.6271388,449124
84.6280346,447609
85.6285866,446086
86.6290961,444601
87.6291688,443118
88.6294621,441652
89.629939,440199
90.6300111,438699
91.6304371,437198
92.6307257,435700
93.6311057,434238
94.6314521,432745
95.6315714,431289
96.6316417,429828
97.632272,428352
98.6327854,426910
99.6332349,425450
100.633686,424000
101.6338468,422542
102.6339468,421046
103.6343004,419554
104.6345264,418067
105.634689,416544
106.6353682,415038
107.6354343,413542
108.6358667,412046
109.6361851,410564
110.6367146,409080
111.6368439,407602
112.6370755,406110
113.63771,404635
114.638268,403194
115.6395669,401725
116.6398771,400248
117.640702,398770
118.6412103,397303
119.6415506,395825
120.6421291,394346
121.6426629,392878
122.643233,391405
123.6436918,389944
124.6438246,388457
125.6443448,386986
126.6446857,385544
127.6448153,384074
128.6451953,382611
129.6452459,381139
130.6453408,379666
131.6454519,378206
132.6458237,376723
133.6463025,375238
134.6464911,373794
135.6471299,372306
136.6472154,370805
137.6479534,369295
138.6480491,367802
139.6482098,366335
140.6482702,364862
141.6484582,363393
142.6487581,361934
143.6491639,360493
144.6498464,359014
145.6499789,357533
146.6500967,356077
147.6502892,354624
148.6504807,353147
149.6510405,351657
150.6512092,350171
151.6520091,348693
152.652596,347210
153.6527009,345718
154.6533413,344233
155.6533981,342728
156.6538571,341234
157.654409,339756
158.6547702,338285
159.6548275,336824
160.6552851,335337
161.6559155,333855
162.6560727,332399
163.6565043,330925
164.6566739,329451
165.6567925,327970
166.6570274,326479
167.6571708,325006
168.6575012,323538
169.6576019,322043
170.6580008,320561
171.6582318,319075
172.6593007,317604
173.6599074,316127
174.6602998,314619
175.6607421,313142
176.6609505,311706
177.6613665,310200
178.6617641,308723
179.661969,307244
180.662129,305749
181.662804,304253
182.6633983,302766
183.6640034,301290
184.6645892,299792
185.6649963,298322
186.665097,296833
187.6657695,295324
188.6660348,293805
189.6660913,292306
190.666229,290847
191.6667442,289366
192.6673574,287891
193.6680311,286627
194.6686016,285327
195.6687689,284095
196.6690123,282733
197.6696343,281334
198.6699348,279958
199.6701721,278624
200.6705219,277365
201.670597,276020
202.6707147,274643
203.6712812,273181
204.6713649,271769
205.6715564,270361
206.6717498,268955
207.6718949,267605
208.6727001,266144
209.6728642,264705
210.67339809999999,263241
211.6736899,261792
212.6744256,260403
213.6750186,258936
214.6755562,257454
215.6756633,255956
216.6762175,254486
217.6765587,253015
218.6768746,251525
219.6775048,250041
220.6777658,248599
221.6784361,247114
222.679188,245730
223.6793787,244340
224.6794511,242944
225.6797764,241485
226.6800666,240170
227.6803859,238845
228.6805213,237414
229.6808294,236016
230.6809238,234640
231.6812517,233240
232.6819564,231799
233.6823672,230376
234.6825981,228956
235.6826988,227567
236.6831562,226179
237.6842099,224782
238.684777,223346
239.6852995,221889
240.6859953,220466
241.6861892,219024
242.686269,217628
243.6865939,216251
244.6868789,214836
245.6872654,213438
246.6875063,211992
247.6878797,210570
248.6880361,209165
249.6883415,207724
250.6890404,206293
251.6894313,204870
252.6898541,203444
253.6900128,202017
254.6905835,200590
255.6909968,199204
256.6912622,197891
257.6914493,196456
258.6920214,195052
259.6921931,193691
260.6927753,192285
261.693183,190998
262.6937999,189680
263.6941974,188275
264.6946051,186889
265.6950209,185567
266.695585,184218
267.6959591,182826
268.696076,181379
269.6963538,179969
270.6964654,178565
271.6968422,177151
272.697294,175763
273.6978241,174352
274.698478,172954
275.6991442,171568
276.7002214,170243
277.7007759,168902
278.7013415,167543
279.7015561,166275
280.7017891,164842
281.7023041,163391
282.7026705,161983
283.7039272,160562
284.7140525,159215
285.7148487,157779
286.7149332,156365
287.7176336,154950
288.7182067,153567
289.7184318,152178
