time_seconds,queue_size
1.5876510000000001,0
2.5890072,531344
3.5892886,530345
4.5907031,529133
5.5910519,528025
6.5916281,526853
7.5917302,525603
8.5919519,524250
9.592778,522847
10.5931036,521753
11.5933308,520355
12.5942639,519010
13.5947196,517656
14.5954419,516267
15.5959635,514844
16.5966677,513433
17.5970488,512015
18.5979261,510577
19.5990174,509128
20.5995693,507688
21.6001024,506242
22.6002121,504934
23.600755,503491
24.6015274,502031
25.6020357,500614
26.6026546,499230
27.6031371,497801
28.6036033,496372
29.6041716,494942
30.604627,493526
31.6047684,492080
32.6052039,490638
33.6055966,489213
34.6059313,487771
35.6066916,486338
36.607588,484892
37.6083277,483445
38.6088574,482034
39.6091778,480594
40.6094144,479155
41.6100009,477712
42.6103559,476262
43.6108015,474817
44.6109621,473356
45.6113359,471911
46.6117001,470463
47.6121361,469026
48.6124443,467586
49.6128112,466118
50.6130936,464681
51.6132219,463219
52.6138027,461768
53.6140898,460324
54.6143003,458874
55.614424,457423
56.6145732,455979
57.6149316,454523
58.6152822,453051
59.6160001,451673
60.6160483,450230
61.6161002,448766
62.6164564,447313
63.617011,445842
64.6174739,444346
65.6179862,442899
66.618385,441412
67.6189767,439929
68.6193042,438472
69.6197386,436981
70.6203075,435521
71.6204971,434051
72.6209364,432588
73.6211473,431142
74.6217413,429681
75.6224092,428234
76.6224645,426753
77.622942,425322
78.6231074,423854
79.6233481,422408
80.6236654,420984
81.6238459,419550
82.6243322,418108
83.6244682,416647
84.6245802,415211
85.6250748,413753
86.6255111,412325
87.6293471,410904
88.6298955,409523
89.6300887,408130
90.6304366,406675
91.6308156,405215
92.6311317,403746
93.6314229,402303
94.6318493,400900
95.6319602,399478
96.6326839,398054
97.6331152,396626
98.6331785,395206
99.6335139,393791
100.6338882,392337
101.6342782,390899
102.6343675,389395
103.6352207,387910
104.6353642,386431
105.6360529,384911
106.636191,383438
107.6372023,381945
108.6383385,380435
109.6386293,378961
110.6387003,377501
111.6391219,376024
112.6396955,374533
113.6403381,373056
114.641061,371617
115.6412231,370154
116.6415598,368686
117.6423029,367221
118.6424174,365790
119.6427053,364323
120.6429104,362860
121.6431082,361382
122.6436897,359983
123.6439978,358533
124.6446677,357090
125.6447602,355598
126.6449056,354165
127.6450349,352729
128.6454183,351238
129.645868,349737
130.6460561,348273
131.6466712,346796
132.6472112,345346
133.64752,343879
134.6479171,342390
135.6480832,340911
136.6483333,339471
137.6486899,338011
138.6491262,336544
139.6496514,335060
140.6497288,333587
141.6498082,332146
142.650316,330692
143.6505883,329226
144.6507349,327749
145.6508966,326278
146.6514494,324846
147.6517321,323415
148.6522126,321945
149.65283,320449
150.653406,318943
151.6536118,317470
152.6536923,315983
153.6542164,314492
154.6546659,313010
155.6553189,311517
156.6559277,310053
157.6563934,308567
158.6569806,307094
159.6572861,305601
160.6575541,304148
161.6582451,302712
162.6586581,301315
163.6592063,299852
164.6610079,298362
165.661509,296892
166.6618967,295447
167.6620827,293989
168.6624517,292537
169.6628084,291075
170.6633014,289564
171.6635978,288065
172.6641629,286646
173.6655512,285172
174.6656726,283689
175.6662143,282200
176.6663461,280764
177.6669736,279296
178.6672962,277836
179.6679683,276367
180.6682897,274868
181.6689065,273403
182.6694383,271955
183.6699122,270492
184.6703385,269057
185.6707464,267605
186.6719851,266107
187.6720416,264583
188.6725881,263114
189.6728231,261639
190.6734618,260147
191.6737872,258680
192.6743451,257235
193.6755833,256054
194.676076,254772
195.6776869,253575
196.6779989,252295
197.6781066,250849
198.6784108,249425
199.6846674,248089
200.6850991,246726
201.6855003,245349
202.6856229,243912
