time_seconds,queue_size
1.587486,184
2.5891413,472154
3.5894817999999997,471159
4.5904923,469919
5.5908335000000005,468759
6.5909269,467589
7.5911119,466331
8.5914281,465000
9.5919614,463621
10.5922756,462461
11.5929023,461019
12.5935924,459605
13.5939666,458182
14.5943562,456767
15.5944758,455311
16.5945954,453861
17.5948797,452408
18.5954845,450934
19.5960415,449437
20.5964032,447967
21.5970577,446463
22.59773,445114
23.5982636,443631
24.5986868,442157
25.5992077,440675
26.5998071,439246
27.6000052,437796
28.6002481,436354
29.6006986,434908
30.6008581,433476
31.601361699999998,432008
32.6017305,430561
33.6023513,429099
34.6025754,427689
35.6029935,426263
36.603507,424821
37.6037042,423372
38.6039693,421914
39.6043327,420481
40.6048333,419046
41.6055139,417639
42.6056923,416211
43.6065093,414750
44.6065664,413324
45.6077341,411867
46.6083516,410447
47.6087984,408989
48.609173,407536
49.6097383,406066
50.6100592,404618
51.6114034,403146
52.6117901,401667
53.6124627,400194
54.6126288,398735
55.6135519,397275
56.6138596,395813
57.6139702,394324
58.6143429,392863
59.6147858,391449
60.6153839,389987
61.6155789,388492
62.6157371,387027
63.6159912,385530
64.6163527,384014
65.6168516,382537
66.6171197,381032
67.6178431,379564
68.6192354,378088
69.6194792,376584
70.6196896,375103
71.620861,373610
72.6210052,372108
73.6216401,370630
74.6220459,369133
75.6221644,367658
76.6224469,366173
77.622968,364706
78.6236687,363216
79.6244871,361715
80.6248479,360237
81.6249587,358745
82.6253012,357236
83.6259054,355733
84.6269968,354255
85.627091,352749
86.6314721,351243
87.6329746,349844
88.6336153,348380
89.6338394,346901
90.6339338,345426
91.6345447,343917
92.6346116,342408
93.6384575,340979
94.6386359,339553
95.6387184,338108
96.6388815,336638
97.6389779,335183
98.6392181,333708
99.6395108,332211
100.6400024,330711
101.64033,329275
102.6406958,327773
103.6412746,326275
104.6413773,324785
105.6418998,323246
106.6424425,321746
107.6428409,320237
108.6429769,318734
109.6433356,317227
110.64376,315750
111.6440985,314250
112.6442653,312772
113.644632,311312
114.6450629,309857
115.6454987,308372
116.6455903,306865
117.6456736,305392
118.6460298,303927
119.6461895,302446
120.6463251,300952
121.6466816,299478
122.6500728,298041
123.6505586,296569
124.6510377,295089
125.6511924,293623
126.6515004,292212
127.6520609,290735
128.6522043,289257
129.6526722,287782
130.6530489,286298
131.6536598,284807
132.6538852,283366
133.6540767,281880
134.6545556,280413
135.6548242,278927
136.6550476,277464
137.6554783,276013
138.6565487,274527
139.6568199,273036
140.6570508,271557
141.6577107,270066
142.6582373,268598
143.6588978,267108
144.6595857,265644
145.6600477,264206
146.6602515,262769
147.661416,261291
148.6614888,259804
149.6619117,258345
150.6624339,256877
151.6626633,255396
152.663026,253933
153.663362,252438
154.663885,250971
155.664463,249478
156.664877,247998
157.6653438,246497
158.6655206,245010
159.665978,243551
160.6665853,242083
161.6668652,240615
162.6674859,239144
163.6676263,237664
164.6677831,236200
165.6684851,234721
166.6687054,233266
167.6689042,231810
168.6693337,230356
169.6698261,228889
170.6703531,227426
171.6708283,225958
172.6711181,224538
173.6717873,223072
174.6720834,221575
175.672161,220089
176.6724004,218674
177.6726284,217188
178.6727745,215728
179.6730292,214257
180.6731231,212749
181.6736302,211248
182.6737855,209775
183.6741788,208270
184.6746455,206807
185.6749093,205350
186.675073,203894
187.6753229,202382
188.675692,200901
189.6774744,199429
190.678447,197951
191.678638,196459
192.6792493,194988
193.6798378,193777
194.6802678,192577
195.6823681,191374
196.6829141,190014
197.6835127,188578
198.6882756,187164
199.6887062,185836
200.6891979,184472
201.6893221,183116
202.6896435,181713
203.6906538,180304
204.6909448,178865
205.6914202,177450
206.6978481,176048
207.6982791,174597
208.6987112,173105
209.7009503,171643
210.7012827,170177
211.7017045,168683
212.7018799,167280
213.7022844,165807
214.7030137,164277
215.7036119,162773
216.7041194,161261
217.7045885,159764
218.7048756,158285
219.7050412,156804
220.7056904,155353
221.7058058,153856
222.7068786,152530
223.710162,151109
224.7107782,149715
225.7110757,148293
226.7115782,146995
227.7118637,145805
228.7123097,144473
229.712544,143084
230.7131558,141659
231.7134109,140223
232.7138547,138783
233.7144459,137351
234.7159016,135975
235.7164281,134623
236.7171328,133240
237.71732,131808
238.7177927,130364
239.7182285,128956
240.7191291,127547
241.7193462,126189
242.7196259,124755
243.7197727,123364
244.7200052,121949
245.7205884,120532
246.7212357,119142
247.7250711,117737
248.7257379,116345
249.7258008,114949
250.7263882,113514
251.7268105,112105
252.727685,110659
253.72806,109255
254.7283144,107913
255.7294433,106532
256.7295627,105221
257.7297352,103805
258.7298932,102380
259.7301757,101052
260.7377352,99772
261.7381465,98527
262.7384613,97255
263.7389028,95809
264.7392597,94400
265.7394865,93030
266.7409567,91660
267.7413063,90305
268.7419136,88893
269.7423433,87524
270.743011,86154
271.7433871,84754
272.7440553,83338
273.7443684,81968
274.7448435,80601
275.7460477,79310
276.7461721,77963
277.7462404,76650
278.74673,75313
279.7474209,74041
280.7477262,72723
281.7482295,71330
282.7486241,69891
283.7487908,68499
284.7490872,67161
285.7496517,65759
286.7501212,64360
287.7501828,62986
288.7503056,61583
289.7509336,60127
290.751159,58776
291.7512771,57384
292.7519207,55980
293.7522977,54588
294.7525677,53203
295.7529592,51828
296.7535706,50442
297.755937,49092
298.756417,47707
299.7567911,46298
300.7569076,44921
301.7570644,43556
302.7582781,42188
303.7589041,40863
304.759017,39461
305.7595342,38069
306.7600945,36631
307.761305,35202
308.7614349,33801
309.7619852,32414
310.7628078,31064
311.7629379,29668
312.7639337,28279
313.7642613,26904
314.764559,25481
315.7647774,24136
316.7650051,22743
317.7655175,21331
318.7658339,19909
319.7664511,18475
320.7666935,17047
321.7674257,15649
322.7675888,14297
323.7683403,12969
324.7711811,11595
325.7713427,10289
326.7718671,8974
327.7723547,7551
328.7725194,6142
329.7727079,4716
330.7729322,3309
331.7732282,1852
332.7734271,456
